,Unnamed: 0,ID,DATE,year,month,day,Day of week,season,hour_category,holiday,Road Surface Condition,Ambient Light,Weather Condition,PRCP,SNOW,TMAX,TMIN,lon,lat,label
7012,7012,9047,12/11/2009,2009,12,11,Friday,Winter,rush,FALSE,Dry,Dark - lighted roadway,Clear,0,0,28,22,41.97015292,-71.29135147,1314
7013,7013,9048,12/12/2009,2009,12,12,Saturday,Winter,day,FALSE,Dry,Daylight,Clear,0,0,32,20,41.91653724,-71.36001753,291
7014,7014,9049,12/12/2009,2009,12,12,Saturday,Winter,night,FALSE,Dry,Dark - roadway not lighted,Clear,0,0,32,20,41.92599604,-71.3466696,495
7015,7015,9050,12/13/2009,2009,12,13,Sunday,Winter,day,FALSE,Dry,Daylight,Clear,0.93,0,49,15,41.92614915,-71.34628794,495
7016,7016,9051,12/13/2009,2009,12,13,Sunday,Winter,day,FALSE,Dry,Daylight,Cloudy,0.93,0,49,15,41.93357119,-71.30035285,1138
7017,7017,9052,12/13/2009,2009,12,13,Sunday,Winter,rush,FALSE,Wet,Dark - lighted roadway,Fog,0.93,0,49,15,41.89642653,-71.37125251,122
7018,7018,9053,12/14/2009,2009,12,14,Monday,Winter,night,FALSE,Dry,Daylight,Clear,0,0,45,30,41.93569218,-71.28018883,1459
7019,7019,9055,12/14/2009,2009,12,14,Monday,Winter,day,FALSE,Wet,Daylight,Clear,0,0,45,30,41.94198103,-71.27047672,1581
7020,7020,9056,12/14/2009,2009,12,14,Monday,Winter,day,FALSE,Dry,Daylight,Clear,0,0,45,30,41.9404815,-71.28139686,1421
7021,7021,9057,12/14/2009,2009,12,14,Monday,Winter,rush,FALSE,Dry,Dark - lighted roadway,Clear,0,0,45,30,41.92298766,-71.35720387,333
7022,7022,9058,12/15/2009,2009,12,15,Tuesday,Winter,rush,FALSE,Wet,Daylight,Cloudy,0,0,50,35,41.97002856,-71.29142917,1314
7023,7023,9059,12/16/2009,2009,12,16,Wednesday,Winter,night,FALSE,Dry,Dark - lighted roadway,Clear,0,0,37,26,41.90857957,-71.36406078,247
7024,7024,9060,12/17/2009,2009,12,17,Thursday,Winter,rush,FALSE,Dry,Daylight,Clear,0,0,26,11,41.94861042,-71.27758702,1504
7025,7025,9063,12/18/2009,2009,12,18,Friday,Winter,day,FALSE,Dry,Daylight,Clear,0,0,29,8,41.94625923,-71.28694634,1343
7026,7026,9064,12/18/2009,2009,12,18,Friday,Winter,rush,FALSE,Dry,Dark - lighted roadway,Clear,0,0,29,8,41.9348634,-71.29887283,1178
7027,7027,9065,12/19/2009,2009,12,19,Saturday,Winter,night,FALSE,Dry,Daylight,Clear,0.13,2,33,13,41.93408925,-71.31975749,898
7028,7028,9066,12/19/2009,2009,12,19,Saturday,Winter,rush,FALSE,Dry,Daylight,Cloudy,0.13,2,33,13,41.90971335,-71.36025333,288
7029,7029,9067,12/19/2009,2009,12,19,Saturday,Winter,rush,FALSE,Dry,Daylight,Cloudy,0.13,2,33,13,41.92014284,-71.35719783,332
7030,7030,9068,12/19/2009,2009,12,19,Saturday,Winter,night,FALSE,Snow,Dark - lighted roadway,Cloudy,0.13,2,33,13,41.94413491,-71.27260127,1542
7031,7031,9069,12/20/2009,2009,12,20,Sunday,Winter,day,FALSE,Snow,Daylight,Snow,0.94,12.4,29,18,41.93524005,-71.27513601,1499
7032,7032,9072,12/21/2009,2009,12,21,Monday,Winter,day,FALSE,Snow,Daylight,Cloudy,0,0,34,18,41.91037219,-71.32864524,728
7033,7033,9073,12/21/2009,2009,12,21,Monday,Winter,rush,FALSE,Snow,Dark - lighted roadway,Cloudy,0,0,34,18,41.89541252,-71.37076533,121
7034,7034,9074,12/21/2009,2009,12,21,Monday,Winter,rush,FALSE,Wet,Dark - lighted roadway,Clear,0,0,34,18,41.894747,-71.371095,121
7035,7035,9075,12/22/2009,2009,12,22,Tuesday,Winter,day,FALSE,"Sand, mud, dirt, oil, gravel",Daylight,Clear,0,0,32,16,41.90231125,-71.35597671,364
7036,7036,9076,12/22/2009,2009,12,22,Tuesday,Winter,rush,FALSE,Dry,Dark - roadway not lighted,Clear,0,0,32,16,41.92241545,-71.31336866,973
7037,7037,9077,12/22/2009,2009,12,22,Tuesday,Winter,rush,FALSE,Dry,Dark - lighted roadway,Clear,0,0,32,16,41.90331408,-71.33105041,725
7038,7038,9078,12/23/2009,2009,12,23,Wednesday,Winter,rush,TRUE,Wet,Daylight,Snow,0,0,28,6,41.90960362,-71.36353303,248
7039,7039,9079,12/23/2009,2009,12,23,Wednesday,Winter,day,TRUE,Wet,Daylight,Cloudy,0,0,28,6,41.94373748,-71.28518417,1382
7040,7040,9080,12/23/2009,2009,12,23,Wednesday,Winter,rush,TRUE,Wet,Dark - lighted roadway,Cloudy,0,0,28,6,41.92675288,-71.34334435,535
7041,7041,9082,12/24/2009,2009,12,24,Thursday,Winter,rush,TRUE,Ice,Dark - roadway not lighted,Clear,0,0,38,13,41.92218722,-71.2888574,1333
7042,7042,9085,12/25/2009,2009,12,25,Friday,Winter,night,TRUE,Snow,Dark - lighted roadway,Cloudy,0,0,37,20,41.94637322,-71.28213261,1423
7043,7043,9086,12/26/2009,2009,12,26,Saturday,Winter,day,TRUE,"Sand, mud, dirt, oil, gravel",Daylight,Cloudy,0.01,0,42,33,41.92351491,-71.35698204,334
7044,7044,9087,12/26/2009,2009,12,26,Saturday,Winter,rush,TRUE,Wet,Dark - roadway not lighted,Cloudy,0.01,0,42,33,41.89642653,-71.37125251,122
7045,7045,9089,12/26/2009,2009,12,26,Saturday,Winter,night,TRUE,Dry,Dark - lighted roadway,Clear,0.01,0,42,33,41.91982212,-71.35857678,332
7046,7046,9090,12/27/2009,2009,12,27,Sunday,Winter,day,FALSE,Wet,Daylight,Cloudy/Rain,0.38,0,53,31,41.92762143,-71.35470547,375
7047,7047,9091,12/27/2009,2009,12,27,Sunday,Winter,rush,FALSE,Wet,Dusk,Clear,0.38,0,53,31,41.90433577,-71.35012688,445
7048,7048,9092,12/27/2009,2009,12,27,Sunday,Winter,night,FALSE,Dry,Dark - lighted roadway,Cloudy,0.38,0,53,31,41.89672463,-71.37229153,122
7049,7049,9093,12/28/2009,2009,12,28,Monday,Winter,rush,FALSE,Wet,Dark - lighted roadway,Clear,0.08,0,44,25,41.92156079,-71.35782113,333
7050,7050,9094,12/29/2009,2009,12,29,Tuesday,Winter,night,FALSE,Dry,Dark - lighted roadway,Clear,0,0,29,11,41.92052953,-71.30888562,1012
7051,7051,9095,12/29/2009,2009,12,29,Tuesday,Winter,day,FALSE,Dry,Daylight,Clear,0,0,29,11,41.90920238,-71.28666747,1327
7052,7052,9097,12/30/2009,2009,12,30,Wednesday,Winter,night,FALSE,Dry,Dark - lighted roadway,Clear,0,0,29,10,41.92762143,-71.35470547,375
7053,7053,9100,12/30/2009,2009,12,30,Wednesday,Winter,day,FALSE,Dry,Daylight,Clear,0,0,29,10,41.90053869,-71.36201959,284
7054,7054,9101,12/30/2009,2009,12,30,Wednesday,Winter,rush,FALSE,Dry,Dusk,Clear,0,0,29,10,41.9477186,-71.30312422,1104
7055,7055,9102,12/30/2009,2009,12,30,Wednesday,Winter,rush,FALSE,Dry,Dark - lighted roadway,Cloudy,0,0,29,10,41.97015292,-71.29135147,1314
7056,7056,9103,12/30/2009,2009,12,30,Wednesday,Winter,night,FALSE,Dry,Dark - lighted roadway,Clear,0,0,29,10,41.94472687,-71.2843286,1383
7057,7057,9104,12/30/2009,2009,12,30,Wednesday,Winter,night,FALSE,Dry,Dark - lighted roadway,Clear,0,0,29,10,41.91810973,-71.364077,251
7058,7058,9105,12/31/2009,2009,12,31,Thursday,Winter,day,TRUE,Snow,Daylight,Snow,0.14,2.3,30,22,41.92446027,-71.28906706,1294
7059,7059,9106,12/31/2009,2009,12,31,Thursday,Winter,day,TRUE,Snow,Daylight,Snow,0.14,2.3,30,22,41.94468022,-71.28325128,1423
7060,7060,9107,12/31/2009,2009,12,31,Thursday,Winter,day,TRUE,Snow,Daylight,Snow,0.14,2.3,30,22,41.89804027,-71.37674712,43
7061,7061,9108,12/31/2009,2009,12,31,Thursday,Winter,day,TRUE,Ice,Daylight,Snow,0.14,2.3,30,22,41.89804027,-71.37674712,43
7062,7062,9109,12/31/2009,2009,12,31,Thursday,Winter,day,TRUE,Snow,Daylight,Snow,0.14,2.3,30,22,41.89963731,-71.35631706,363
7063,7063,9111,12/31/2009,2009,12,31,Thursday,Winter,day,TRUE,Snow,Daylight,Snow,0.14,2.3,30,22,41.9370756,-71.28238678,1419
7064,7064,9112,12/31/2009,2009,12,31,Thursday,Winter,day,TRUE,Snow,Daylight,Snow,0.14,2.3,30,22,41.92508738,-71.35628348,374
7065,7065,9113,12/31/2009,2009,12,31,Thursday,Winter,day,TRUE,Snow,Daylight,Snow,0.14,2.3,30,22,41.96631776,-71.29608393,1232
7066,7066,9114,12/31/2009,2009,12,31,Thursday,Winter,night,TRUE,Snow,Dark - lighted roadway,Snow,0.14,2.3,30,22,41.94413491,-71.27260127,1542
7067,7067,9115,1/1/2010,2010,1,1,Friday,Winter,rush,TRUE,0,Daylight,Clear,0.05,0.3,35,25,41.92521765,-71.28783389,1334
7068,7068,9116,1/1/2010,2010,1,1,Friday,Winter,rush,TRUE,Dry,Daylight,Clear,0.05,0.3,35,25,41.93676851,-71.27982469,1459
7069,7069,9118,1/2/2010,2010,1,2,Saturday,Winter,rush,TRUE,Dry,Daylight,Clear,0.16,2.8,31,18,41.94430701,-71.30913523,1022
7070,7070,9119,1/2/2010,2010,1,2,Saturday,Winter,day,TRUE,Snow,Daylight,Snow,0.16,2.8,31,18,41.92387717,-71.35158914,414
7071,7071,9120,1/2/2010,2010,1,2,Saturday,Winter,rush,TRUE,Snow,Dusk,Snow,0.16,2.8,31,18,41.91329854,-71.30797099,1049
7072,7072,9121,1/2/2010,2010,1,2,Saturday,Winter,rush,TRUE,Snow,Dark - roadway not lighted,Snow,0.16,2.8,31,18,41.92614916,-71.34628794,495
7073,7073,9122,1/2/2010,2010,1,2,Saturday,Winter,rush,TRUE,Snow,Dark - lighted roadway,Snow,0.16,2.8,31,18,41.95078511,-71.27391628,1545
7074,7074,9123,1/2/2010,2010,1,2,Saturday,Winter,night,TRUE,Snow,Dark - roadway not lighted,Snow,0.16,2.8,31,18,41.90261292,-71.35590916,365
7075,7075,9124,1/3/2010,2010,1,3,Sunday,Winter,night,FALSE,Wet,Dark - lighted roadway,Snow,0.14,3,26,14,41.96712418,-71.29097941,1312
7076,7076,9125,1/3/2010,2010,1,3,Sunday,Winter,night,FALSE,Snow,Dark - roadway not lighted,Snow,0.14,3,26,14,41.95593405,-71.30346756,1107
7077,7077,9126,1/3/2010,2010,1,3,Sunday,Winter,night,FALSE,Snow,Dark - roadway not lighted,Snow,0.14,3,26,14,41.92886054,-71.32309841,816
7078,7078,9129,1/3/2010,2010,1,3,Sunday,Winter,rush,FALSE,Snow,Daylight,Snow,0.14,3,26,14,41.95593405,-71.30346756,1107
7079,7079,9130,1/4/2010,2010,1,4,Monday,Winter,rush,FALSE,Wet,Daylight,Clear,0,0,35,20,41.94472176,-71.2812504,1423
7080,7080,9131,1/4/2010,2010,1,4,Monday,Winter,rush,FALSE,Wet,Dark - lighted roadway,Cloudy,0,0,35,20,41.94472176,-71.2812504,1423
7081,7081,9132,1/5/2010,2010,1,5,Tuesday,Winter,rush,FALSE,Ice,Daylight,Clear,0,0,31,19,41.95428777,-71.3119492,987
7082,7082,9133,1/5/2010,2010,1,5,Tuesday,Winter,rush,FALSE,Ice,Daylight,Cloudy,0,0,31,19,41.92927402,-71.32377045,816
7083,7083,9134,1/5/2010,2010,1,5,Tuesday,Winter,rush,FALSE,Wet,Daylight,Clear,0,0,31,19,41.94225649,-71.27227635,1542
7084,7084,9135,1/5/2010,2010,1,5,Tuesday,Winter,day,FALSE,Dry,Daylight,Clear,0,0,31,19,41.90255038,-71.35612579,365
7085,7085,9136,1/5/2010,2010,1,5,Tuesday,Winter,rush,FALSE,Dry,Dark - lighted roadway,Cloudy,0,0,31,19,41.91956044,-71.35964488,292
7086,7086,9137,1/5/2010,2010,1,5,Tuesday,Winter,rush,FALSE,Dry,Dark - lighted roadway,Cloudy,0,0,31,19,41.90241817,-71.35561188,365
7087,7087,9138,1/6/2010,2010,1,6,Wednesday,Winter,night,FALSE,Wet,Daylight,Clear,0,0,34,20,41.92734177,-71.2850606,1375
7088,7088,9139,1/6/2010,2010,1,6,Wednesday,Winter,rush,FALSE,Dry,Daylight,Clear,0,0,34,20,41.94774809,-71.28390704,1384
7089,7089,9140,1/7/2010,2010,1,7,Thursday,Winter,rush,FALSE,Dry,Daylight,Clear,0,0,40,22,41.9515834,-71.29702782,1226
7090,7090,9141,1/7/2010,2010,1,7,Thursday,Winter,day,FALSE,Dry,Daylight,Clear,0,0,40,22,41.94757814,-71.27890389,1464
7091,7091,9142,1/7/2010,2010,1,7,Thursday,Winter,day,FALSE,Dry,Daylight,Clear,0,0,40,22,41.94683059,-71.28375977,1384
7092,7092,9143,1/7/2010,2010,1,7,Thursday,Winter,rush,FALSE,Dry,Daylight,Clear,0,0,40,22,41.93732881,-71.28475709,1379
7093,7093,9144,1/7/2010,2010,1,7,Thursday,Winter,rush,FALSE,Dry,Dark - lighted roadway,Clear,0,0,40,22,41.93623387,-71.28481203,1379
7094,7094,9145,1/8/2010,2010,1,8,Friday,Winter,night,FALSE,Dry,Dark - lighted roadway,Cloudy,0.02,0.3,31,18,41.94804118,-71.28856015,1344
7095,7095,9146,1/8/2010,2010,1,8,Friday,Winter,day,FALSE,Dry,Dark - lighted roadway,Clear,0.02,0.3,31,18,41.89840199,-71.37800343,43
7096,7096,9147,1/8/2010,2010,1,8,Friday,Winter,day,FALSE,Wet,Daylight,Snow,0.02,0.3,31,18,41.91325585,-71.3590575,329
7097,7097,9148,1/8/2010,2010,1,8,Friday,Winter,day,FALSE,Wet,Daylight,Snow,0.02,0.3,31,18,41.92582442,-71.34707855,495
7098,7098,9149,1/9/2010,2010,1,9,Saturday,Winter,night,FALSE,Wet,Dawn,Cloudy,0,0,29,13,41.97015292,-71.29135147,1314
7099,7099,9150,1/9/2010,2010,1,9,Saturday,Winter,night,FALSE,Dry,Dark - roadway not lighted,Clear,0,0,29,13,41.95593405,-71.30346756,1107
7100,7100,9151,1/9/2010,2010,1,9,Saturday,Winter,night,FALSE,Dry,Daylight,Cloudy,0,0,29,13,41.93503657,-71.2848971,1379
7101,7101,9152,1/9/2010,2010,1,9,Saturday,Winter,day,FALSE,Dry,Daylight,Clear,0,0,29,13,41.94274018,-71.28432859,1382
7102,7102,9153,1/9/2010,2010,1,9,Saturday,Winter,day,FALSE,Dry,Daylight,Clear,0,0,29,13,41.92422491,-71.35666368,334
7103,7103,9154,1/10/2010,2010,1,10,Sunday,Winter,night,FALSE,Dry,Dark - lighted roadway,Clear,0,0,28,2,41.92900668,-71.28444301,1376
7104,7104,9155,1/12/2010,2010,1,12,Tuesday,Winter,day,FALSE,Dry,Daylight,Clear,0,0,35,15,41.94444966,-71.2795884,1463
7105,7105,9156,1/13/2010,2010,1,13,Wednesday,Winter,rush,FALSE,Wet,Daylight,Clear,0,0,33,11,41.9126112,-71.27370201,1529
7106,7106,9157,1/13/2010,2010,1,13,Wednesday,Winter,rush,FALSE,"Sand, mud, dirt, oil, gravel",Daylight,Clear,0,0,33,11,41.95180679,-71.2898592,1306
7107,7107,9158,1/13/2010,2010,1,13,Wednesday,Winter,day,FALSE,Dry,Daylight,Clear,0,0,33,11,41.93398416,-71.31904724,898
7108,7108,9159,1/13/2010,2010,1,13,Wednesday,Winter,day,FALSE,"Sand, mud, dirt, oil, gravel",Daylight,Clear,0,0,33,11,41.93409799,-71.31895722,898
7109,7109,9160,1/14/2010,2010,1,14,Thursday,Winter,day,TRUE,Dry,Daylight,Clear,0,0,38,13,41.95180679,-71.2898592,1306
7110,7110,9161,1/15/2010,2010,1,15,Friday,Winter,rush,TRUE,Dry,Daylight,Clear,0,0,46,20,41.94140605,-71.28436439,1381
7111,7111,9162,1/15/2010,2010,1,15,Friday,Winter,rush,TRUE,Dry,Dark - lighted roadway,Cloudy,0,0,46,20,41.9370756,-71.28238678,1419
7112,7112,9163,1/16/2010,2010,1,16,Saturday,Winter,day,TRUE,Dry,Daylight,Clear,0,0,48,27,41.95090811,-71.27361366,1545
7113,7113,9164,1/17/2010,2010,1,17,Sunday,Winter,day,FALSE,Dry,Daylight,Clear,0.78,0,41,23,41.92280259,-71.35728124,333
7114,7114,9165,1/18/2010,2010,1,18,Monday,Winter,rush,FALSE,Wet,Dawn,Snow,0.7,0.5,38,31,41.96939377,-71.29355357,1273
7115,7115,9166,1/18/2010,2010,1,18,Monday,Winter,day,FALSE,Wet,Daylight,Rain,0.7,0.5,38,31,41.94728423,-71.30927804,1024
7116,7116,9167,1/18/2010,2010,1,18,Monday,Winter,rush,FALSE,Wet,Dark - roadway not lighted,Cloudy,0.7,0.5,38,31,41.92644259,-71.35554103,375
7117,7117,9168,1/19/2010,2010,1,19,Tuesday,Winter,day,FALSE,Wet,Daylight,Cloudy,0.28,0,36,28,41.95472617,-71.30190416,1147
7118,7118,9170,1/19/2010,2010,1,19,Tuesday,Winter,rush,FALSE,Dry,Dark - lighted roadway,Cloudy,0.28,0,36,28,41.91982212,-71.35857678,332
7119,7119,9171,1/19/2010,2010,1,19,Tuesday,Winter,rush,FALSE,Wet,Dark - lighted roadway,Cloudy/Rain,0.28,0,36,28,41.94121777,-71.2768631,1501
7120,7120,9172,1/21/2010,2010,1,21,Thursday,Winter,day,FALSE,Dry,Daylight,Clear,0,0,43,23,41.92762143,-71.35470547,375
7121,7121,9173,1/21/2010,2010,1,21,Thursday,Winter,rush,FALSE,Dry,Daylight,Clear,0,0,43,23,41.9348634,-71.29887283,1178
7122,7122,9174,1/21/2010,2010,1,21,Thursday,Winter,rush,FALSE,Dry,Dark - lighted roadway,Clear,0,0,43,23,41.95202382,-71.27106898,1586
7123,7123,9175,1/22/2010,2010,1,22,Friday,Winter,night,FALSE,Dry,Dark - lighted roadway,Clear,0,0,40,19,41.91329854,-71.30797099,1049
7124,7124,9176,1/22/2010,2010,1,22,Friday,Winter,rush,FALSE,Dry,Daylight,Clear,0,0,40,19,41.94757814,-71.27890389,1464
7125,7125,9177,1/22/2010,2010,1,22,Friday,Winter,night,FALSE,Dry,Dark - lighted roadway,Clear,0,0,40,19,41.90230457,-71.36725828,204
7126,7126,9178,1/23/2010,2010,1,23,Saturday,Winter,night,FALSE,Dry,Dark - lighted roadway,Clear,0,0,39,19,41.93126021,-71.2911735,1297
7127,7127,9179,1/23/2010,2010,1,23,Saturday,Winter,day,FALSE,Dry,Daylight,Clear,0,0,39,19,41.91653724,-71.36001753,291
7128,7128,9180,1/24/2010,2010,1,24,Sunday,Winter,night,FALSE,Dry,Dark - lighted roadway,Clear,0,0,42,16,41.92005353,-71.35763433,332
7129,7129,9181,1/25/2010,2010,1,25,Monday,Winter,rush,FALSE,Dry,Daylight,Cloudy,1.54,0,58,40,41.90156182,-71.36972569,164
7130,7130,9182,1/25/2010,2010,1,25,Monday,Winter,day,FALSE,Wet,Daylight,Cloudy/Rain,1.54,0,58,40,41.93363156,-71.30076394,1138
7131,7131,9183,1/25/2010,2010,1,25,Monday,Winter,day,FALSE,Wet,Daylight,Cloudy/Rain,1.54,0,58,40,41.93398416,-71.31904724,898
7132,7132,9184,1/25/2010,2010,1,25,Monday,Winter,day,FALSE,Wet,Daylight,Clear,1.54,0,58,40,41.9405869,-71.29142338,1301
7133,7133,9185,1/25/2010,2010,1,25,Monday,Winter,rush,FALSE,Wet,Dusk,Rain,1.54,0,58,40,41.94703037,-71.28379184,1384
7134,7134,9187,1/27/2010,2010,1,27,Wednesday,Winter,day,FALSE,Dry,Daylight,Clear,0,0,44,26,41.92900797,-71.28446457,1376
7135,7135,9188,1/27/2010,2010,1,27,Wednesday,Winter,day,FALSE,Dry,Daylight,Clear,0,0,44,26,41.93830895,-71.28203041,1420
7136,7136,9189,1/27/2010,2010,1,27,Wednesday,Winter,day,FALSE,Dry,Daylight,Cloudy,0,0,44,26,41.93409799,-71.31895722,898
7137,7137,9190,1/28/2010,2010,1,28,Thursday,Winter,rush,FALSE,Ice,Dark - lighted roadway,Snow,0.06,0.3,34,18,41.94359287,-71.29114388,1302
7138,7138,9191,1/28/2010,2010,1,28,Thursday,Winter,rush,FALSE,Snow,Dark - lighted roadway,Snow,0.06,0.3,34,18,41.92387717,-71.35158914,414
7139,7139,9192,1/28/2010,2010,1,28,Thursday,Winter,rush,FALSE,Snow,Dark - lighted roadway,Snow,0.06,0.3,34,18,41.91105177,-71.34018339,568
7140,7140,9193,1/28/2010,2010,1,28,Thursday,Winter,rush,FALSE,Snow,Dark - lighted roadway,Snow,0.06,0.3,34,18,41.90773175,-71.33767311,607
7141,7141,9194,1/28/2010,2010,1,28,Thursday,Winter,night,FALSE,Snow,Dark - lighted roadway,Snow,0.06,0.3,34,18,41.92446027,-71.28906706,1294
7142,7142,9195,1/29/2010,2010,1,29,Friday,Winter,day,FALSE,Dry,Daylight,Clear,0,0,20,10,41.93363156,-71.30076394,1138
7143,7143,9196,1/29/2010,2010,1,29,Friday,Winter,rush,FALSE,Dry,Dark - lighted roadway,Clear,0,0,20,10,41.92241545,-71.31336866,973
7144,7144,9197,1/30/2010,2010,1,30,Saturday,Winter,night,FALSE,Dry,Dark - lighted roadway,Clear,0,0,22,4,41.92664323,-71.34535992,495
7145,7145,9198,1/30/2010,2010,1,30,Saturday,Winter,night,FALSE,Dry,Dark - roadway not lighted,Clear,0,0,22,4,41.92886054,-71.32309841,816
7146,7146,9199,1/30/2010,2010,1,30,Saturday,Winter,day,FALSE,Dry,Daylight,Cloudy,0,0,22,4,41.91325585,-71.3590575,329
7147,7147,9200,1/30/2010,2010,1,30,Saturday,Winter,day,FALSE,Dry,Daylight,Cloudy,0,0,22,4,41.90257525,-71.35603965,365
7148,7148,9201,1/30/2010,2010,1,30,Saturday,Winter,day,FALSE,Dry,Daylight,Cloudy,0,0,22,4,41.92890096,-71.35392056,376
7149,7149,9202,1/31/2010,2010,1,31,Sunday,Winter,rush,FALSE,Dry,Dark - lighted roadway,Clear,0,0,29,12,41.92639534,-71.35557363,375
7150,7150,9203,2/1/2010,2010,2,1,Monday,Winter,night,FALSE,Dry,Daylight,Clear,0,0,35,16,41.94431166,-71.28140274,1422
7151,7151,9204,2/1/2010,2010,2,1,Monday,Winter,day,FALSE,Dry,Daylight,Clear,0,0,35,16,41.92508738,-71.35628348,374
7152,7152,9205,2/1/2010,2010,2,1,Monday,Winter,day,FALSE,Dry,Daylight,Clear,0,0,35,16,41.90538488,-71.36569048,206
7153,7153,9206,2/2/2010,2010,2,2,Tuesday,Winter,day,FALSE,Dry,Daylight,Cloudy,0,0,31,16,41.93569218,-71.28018883,1459
7154,7154,9207,2/2/2010,2010,2,2,Tuesday,Winter,rush,FALSE,Dry,Dark - lighted roadway,Cloudy,0,0,31,16,41.92841032,-71.27669595,1496
7155,7155,9208,2/3/2010,2010,2,3,Wednesday,Winter,rush,FALSE,Wet,Daylight,Snow,0.02,0.4,37,22,41.94472176,-71.2812504,1423
7156,7156,9209,2/3/2010,2010,2,3,Wednesday,Winter,day,FALSE,Dry,Daylight,Cloudy,0.02,0.4,37,22,41.95451089,-71.28643294,1347
7157,7157,9210,2/3/2010,2010,2,3,Wednesday,Winter,day,FALSE,"Sand, mud, dirt, oil, gravel",Daylight,Cloudy,0.02,0.4,37,22,41.95484304,-71.28856385,1347
7158,7158,9211,2/4/2010,2010,2,4,Thursday,Winter,rush,FALSE,Dry,Daylight,Clear,0,0,35,21,41.90331673,-71.33324009,685
7159,7159,9212,2/4/2010,2010,2,4,Thursday,Winter,day,FALSE,Dry,Daylight,Clear,0,0,35,21,41.92762143,-71.35470547,375
7160,7160,9213,2/4/2010,2010,2,4,Thursday,Winter,day,FALSE,Dry,Daylight,Clear,0,0,35,21,41.95593405,-71.30346756,1107
7161,7161,9214,2/4/2010,2010,2,4,Thursday,Winter,day,FALSE,Dry,Daylight,Clear,0,0,35,21,41.89721113,-71.36942089,162
7162,7162,9215,2/4/2010,2010,2,4,Thursday,Winter,day,FALSE,Dry,Daylight,Cloudy,0,0,35,21,41.90257525,-71.35603965,365
7163,7163,9216,2/4/2010,2010,2,4,Thursday,Winter,rush,FALSE,Dry,Dark - lighted roadway,Clear,0,0,35,21,41.93401501,-71.31496153,938
7164,7164,9217,2/5/2010,2010,2,5,Friday,Winter,day,FALSE,Dry,Daylight,Clear,0,0,38,16,41.92517263,-71.34865517,454
7165,7165,9218,2/5/2010,2010,2,5,Friday,Winter,day,FALSE,Dry,Daylight,Clear,0,0,38,16,41.89877036,-71.35512121,363
7166,7166,9219,2/5/2010,2010,2,5,Friday,Winter,day,FALSE,Dry,Daylight,Cloudy,0,0,38,16,41.94757814,-71.27890389,1464
7167,7167,9220,2/5/2010,2010,2,5,Friday,Winter,rush,FALSE,Dry,Daylight,Clear,0,0,38,16,41.96019052,-71.3011813,1149
7168,7168,9221,2/5/2010,2010,2,5,Friday,Winter,rush,FALSE,Dry,Dusk,Clear,0,0,38,16,41.96019052,-71.3011813,1149
7169,7169,9222,2/6/2010,2010,2,6,Saturday,Winter,rush,FALSE,Dry,Dark - lighted roadway,Clear,0,0,27,17,41.95456098,-71.28676964,1347
7170,7170,9223,2/7/2010,2010,2,7,Sunday,Winter,rush,FALSE,Dry,Dark - lighted roadway,Clear,0,0,35,12,41.89792886,-71.37652189,43
7171,7171,9224,2/8/2010,2010,2,8,Monday,Winter,rush,FALSE,Dry,Dark - lighted roadway,Clear,0,0,35,19,41.94213878,-71.28262423,1422
7172,7172,9225,2/8/2010,2010,2,8,Monday,Winter,rush,FALSE,Dry,Dark - lighted roadway,Cloudy,0,0,35,19,41.92858432,-71.28437027,1376
7173,7173,9227,2/9/2010,2010,2,9,Tuesday,Winter,day,FALSE,Dry,Daylight,Clear,0,0,42,19,41.93914023,-71.2762878,1500
7174,7174,9228,2/9/2010,2010,2,9,Tuesday,Winter,rush,FALSE,Dry,Dusk,Clear,0,0,42,19,41.96016653,-71.29669792,1229
7175,7175,9229,2/9/2010,2010,2,9,Tuesday,Winter,rush,FALSE,Dry,Daylight,Cloudy,0,0,42,19,41.90588782,-71.37669559,46
7176,7176,9232,2/11/2010,2010,2,11,Thursday,Winter,day,FALSE,Dry,Daylight,Clear,0,0,41,27,41.93414522,-71.30494865,1098
7177,7177,9233,2/11/2010,2010,2,11,Thursday,Winter,rush,FALSE,Dry,Daylight,Clear,0,0,41,27,41.90241817,-71.35561188,365
7178,7178,9234,2/11/2010,2010,2,11,Thursday,Winter,rush,FALSE,Dry,Dark - lighted roadway,Clear,0,0,41,27,41.91739569,-71.35962701,291
7179,7179,9235,2/11/2010,2010,2,11,Thursday,Winter,rush,FALSE,Dry,Dark - lighted roadway,Clear,0,0,41,27,41.95090811,-71.27361366,1545
7180,7180,9236,2/11/2010,2010,2,11,Thursday,Winter,night,FALSE,Dry,Dark - lighted roadway,Clear,0,0,41,27,41.93586646,-71.34113165,579
7181,7181,9237,2/12/2010,2010,2,12,Friday,Winter,rush,FALSE,Dry,Daylight,Clear,0,0,40,22,41.90898958,-71.31609431,927
7182,7182,9238,2/12/2010,2010,2,12,Friday,Winter,rush,FALSE,Dry,Dark - lighted roadway,Clear,0,0,40,22,41.93095021,-71.35302857,417
7183,7183,9239,2/13/2010,2010,2,13,Saturday,Winter,day,FALSE,Dry,Daylight,Cloudy,0,0,36,18,41.90796653,-71.35739499,327
7184,7184,9240,2/13/2010,2010,2,13,Saturday,Winter,rush,FALSE,Dry,Dark - lighted roadway,Clear,0,0,36,18,41.91982212,-71.35857678,332
